-98.462	0.000
-94.462	0.000
-90.462	0.000
-86.462	0.000
-82.462	0.000
-78.462	0.000
-74.461	0.000
-70.461	0.000
-66.461	0.000
-62.461	0.000
-58.461	0.000
-54.461	0.000
-50.460	0.000
-46.460	0.000
-42.460	2.000
-38.460	1.000
-34.460	3.000
-30.460	3.000
-26.459	7.000
-22.459	5.000
-18.459	2.000
-14.459	11.000
-10.459	6.000
-6.459	9.000
-2.458	13.000
1.542	17.000
5.542	13.000
9.542	12.000
13.542	14.000
17.542	7.000
21.543	6.000
25.543	11.000
29.543	7.000
33.543	6.000
37.543	5.000
41.543	1.000
45.544	4.000
49.544	1.000
53.544	1.000
57.544	0.000
61.544	0.000
65.544	0.000
69.545	1.000
73.545	0.000
77.545	0.000
81.545	0.000
85.545	0.000
89.545	0.000
93.546	0.000
97.546	0.000
101.546	0.000
105.546	1.000
109.546	0.000
113.546	0.000
117.547	0.000
121.547	0.000
125.547	0.000
129.547	0.000
133.547	0.000
137.547	0.000
141.548	0.000
145.548	1.000
149.548	0.000
153.548	2.000
157.548	0.000
161.548	0.000
165.549	0.000
169.549	0.000
173.549	0.000
177.549	0.000
181.549	0.000
185.549	0.000
189.550	0.000
193.550	0.000
197.550	0.000
201.550	0.000
205.550	0.000
209.550	1.000
213.551	0.000
217.551	0.000
221.551	0.000
225.551	0.000
229.551	0.000
233.551	0.000
237.552	0.000
241.552	1.000
245.552	0.000
249.552	0.000
253.552	0.000
257.552	0.000
261.553	0.000
265.553	0.000
269.553	0.000
273.553	1.000
277.553	0.000
281.553	1.000
285.554	2.000
289.554	1.000
293.554	0.000
297.554	3.000
301.554	2.000
305.554	6.000
309.555	10.000
313.555	12.000
317.555	10.000
321.555	10.000
325.555	14.000
329.555	15.000
333.556	31.000
337.556	37.000
341.556	53.000
345.556	51.000
349.556	50.000
353.556	74.000
357.557	76.000
361.557	102.000
365.557	77.000
369.557	97.000
373.557	99.000
377.557	81.000
381.558	96.000
385.558	58.000
389.558	73.000
393.558	42.000
397.558	51.000
401.558	45.000
405.559	36.000
409.559	24.000
413.559	17.000
417.559	11.000
421.559	12.000
425.559	7.000
429.560	6.000
433.560	4.000
437.560	4.000
441.560	6.000
445.560	1.000
449.560	4.000
453.561	2.000
457.561	2.000
461.561	2.000
465.561	5.000
469.561	2.000
473.561	1.000
477.562	0.000
481.562	0.000
485.562	0.000
489.562	1.000
493.562	1.000
497.562	5.000
501.563	2.000
505.563	5.000
509.563	2.000
513.563	1.000
517.563	5.000
521.563	4.000
525.564	3.000
529.564	1.000
533.564	3.000
537.564	0.000
541.564	7.000
545.564	3.000
549.565	2.000
553.565	2.000
557.565	0.000
561.565	2.000
565.565	0.000
569.565	2.000
573.566	4.000
577.566	3.000
581.566	5.000
585.566	1.000
589.566	4.000
593.566	2.000
597.567	3.000
601.567	3.000
605.567	5.000
609.567	0.000
613.567	5.000
617.567	5.000
621.568	0.000
625.568	0.000
629.568	2.000
633.568	3.000
637.568	1.000
641.568	2.000
645.569	3.000
649.569	7.000
653.569	3.000
657.569	8.000
661.569	8.000
665.569	14.000
669.570	26.000
673.570	28.000
677.570	35.000
681.570	59.000
685.570	75.000
689.570	69.000
693.571	102.000
697.571	130.000
701.571	153.000
705.571	185.000
709.571	174.000
713.571	223.000
717.572	264.000
721.572	257.000
725.572	330.000
729.572	310.000
733.572	321.000
737.572	290.000
741.573	280.000
745.573	273.000
749.573	265.000
753.573	248.000
757.573	226.000
761.573	195.000
765.574	169.000
769.574	130.000
773.574	129.000
777.574	101.000
781.574	70.000
785.574	74.000
789.575	54.000
793.575	51.000
797.575	29.000
801.575	29.000
805.575	26.000
809.575	8.000
813.576	20.000
817.576	23.000
821.576	19.000
825.576	20.000
829.576	13.000
833.576	17.000
837.577	20.000
841.577	22.000
845.577	20.000
849.577	22.000
853.577	12.000
857.577	11.000
861.578	10.000
865.578	15.000
869.578	12.000
873.578	19.000
877.578	11.000
881.578	12.000
885.579	20.000
889.579	12.000
893.579	12.000
897.579	14.000
901.579	16.000
905.579	6.000
909.580	15.000
913.580	16.000
917.580	15.000
921.580	16.000
925.580	16.000
929.580	16.000
933.581	17.000
937.581	10.000
941.581	11.000
945.581	11.000
949.581	14.000
953.581	20.000
957.582	6.000
961.582	19.000
965.582	5.000
969.582	12.000
973.582	17.000
977.582	12.000
981.583	10.000
985.583	13.000
989.583	16.000
993.583	22.000
997.583	13.000
1001.583	13.000
1005.584	19.000
1009.584	22.000
1013.584	21.000
1017.584	21.000
1021.584	28.000
1025.584	41.000
1029.585	65.000
1033.585	64.000
1037.585	73.000
1041.585	102.000
1045.585	154.000
1049.585	187.000
1053.586	258.000
1057.586	260.000
1061.586	306.000
1065.586	395.000
1069.586	378.000
1073.586	504.000
1077.587	603.000
1081.587	625.000
1085.587	637.000
1089.587	671.000
1093.587	734.000
1097.587	668.000
1101.588	688.000
1105.588	735.000
1109.588	682.000
1113.588	617.000
1117.588	591.000
1121.588	603.000
1125.589	574.000
1129.589	454.000
1133.589	401.000
1137.589	381.000
1141.589	300.000
1145.589	307.000
1149.590	243.000
1153.590	208.000
1157.590	163.000
1161.590	119.000
1165.590	108.000
1169.590	106.000
1173.591	90.000
1177.591	85.000
1181.591	69.000
1185.591	78.000
1189.591	57.000
1193.591	70.000
1197.592	56.000
1201.592	52.000
1205.592	65.000
1209.592	60.000
1213.592	58.000
1217.592	67.000
1221.593	60.000
1225.593	65.000
1229.593	52.000
1233.593	56.000
1237.593	58.000
1241.593	70.000
1245.594	52.000
1249.594	61.000
1253.594	72.000
1257.594	64.000
1261.594	44.000
1265.594	58.000
1269.595	53.000
1273.595	61.000
1277.595	49.000
1281.595	55.000
1285.595	66.000
1289.595	57.000
1293.596	43.000
1297.596	46.000
1301.596	57.000
1305.596	42.000
1309.596	49.000
1313.596	65.000
1317.597	51.000
1321.597	51.000
1325.597	40.000
1329.597	47.000
1333.597	55.000
1337.597	51.000
1341.598	45.000
1345.598	47.000
1349.598	45.000
1353.598	52.000
1357.598	46.000
1361.598	56.000
1365.599	50.000
1369.599	65.000
1373.599	60.000
1377.599	88.000
1381.599	81.000
1385.599	97.000
1389.600	117.000
1393.600	182.000
1397.600	200.000
1401.600	212.000
1405.600	261.000
1409.600	343.000
1413.601	413.000
1417.601	455.000
1421.601	580.000
1425.601	616.000
1429.601	733.000
1433.601	848.000
1437.602	876.000
1441.602	947.000
1445.602	1078.000
1449.602	1245.000
1453.602	1213.000
1457.602	1350.000
1461.603	1303.000
1465.603	1325.000
1469.603	1349.000
1473.603	1299.000
1477.603	1199.000
1481.603	1157.000
1485.604	1079.000
1489.604	1022.000
1493.604	919.000
1497.604	873.000
1501.604	766.000
1505.604	697.000
1509.605	650.000
1513.605	494.000
1517.605	445.000
1521.605	368.000
1525.605	348.000
1529.605	324.000
1533.606	284.000
1537.606	204.000
1541.606	189.000
1545.606	186.000
1549.606	198.000
1553.606	181.000
1557.607	155.000
1561.607	162.000
1565.607	159.000
1569.607	147.000
1573.607	166.000
1577.607	174.000
1581.608	162.000
1585.608	154.000
1589.608	140.000
1593.608	146.000
1597.608	147.000
1601.608	164.000
1605.609	162.000
1609.609	142.000
1613.609	154.000
1617.609	149.000
1621.609	146.000
1625.609	142.000
1629.610	157.000
1633.610	158.000
1637.610	166.000
1641.610	137.000
1645.610	129.000
1649.610	140.000
1653.611	134.000
1657.611	118.000
1661.611	149.000
1665.611	143.000
1669.611	133.000
1673.611	133.000
1677.612	131.000
1681.612	115.000
1685.612	134.000
1689.612	129.000
1693.612	117.000
1697.612	134.000
1701.613	108.000
1705.613	128.000
1709.613	137.000
1713.613	122.000
1717.613	124.000
1721.613	125.000
1725.614	119.000
1729.614	128.000
1733.614	132.000
1737.614	164.000
1741.614	175.000
1745.614	221.000
1749.615	235.000
1753.615	261.000
1757.615	340.000
1761.615	363.000
1765.615	462.000
1769.615	510.000
1773.616	583.000
1777.616	723.000
1781.616	786.000
1785.616	952.000
1789.616	1074.000
1793.616	1224.000
1797.617	1325.000
1801.617	1427.000
1805.617	1511.000
1809.617	1658.000
1813.617	1757.000
1817.617	1844.000
1821.618	1843.000
1825.618	1928.000
1829.618	1953.000
1833.618	1951.000
1837.618	1988.000
1841.618	1884.000
1845.619	1798.000
1849.619	1737.000
1853.619	1659.000
1857.619	1569.000
1861.619	1447.000
1865.619	1249.000
1869.620	1158.000
1873.620	1087.000
1877.620	964.000
1881.620	831.000
1885.620	762.000
1889.620	664.000
1893.621	614.000
1897.621	593.000
1901.621	514.000
1905.621	429.000
1909.621	375.000
1913.621	406.000
1917.622	348.000
1921.622	301.000
1925.622	296.000
1929.622	312.000
1933.622	298.000
1937.622	302.000
1941.623	329.000
1945.623	296.000
1949.623	288.000
1953.623	286.000
1957.623	297.000
1961.623	323.000
1965.624	297.000
1969.624	308.000
1973.624	288.000
1977.624	290.000
1981.624	292.000
1985.624	290.000
1989.625	282.000
1993.625	298.000
1997.625	293.000
2001.625	265.000
2005.625	285.000
2009.625	284.000
2013.626	275.000
2017.626	277.000
2021.626	263.000
2025.626	276.000
2029.626	288.000
2033.626	245.000
2037.627	242.000
2041.627	266.000
2045.627	267.000
2049.627	243.000
2053.627	270.000
2057.627	251.000
2061.628	236.000
2065.628	236.000
2069.628	256.000
2073.628	222.000
2077.628	243.000
2081.628	306.000
2085.629	218.000
2089.629	279.000
2093.629	303.000
2097.629	296.000
2101.629	328.000
2105.629	304.000
2109.630	413.000
2113.630	432.000
2117.630	484.000
2121.630	563.000
2125.630	609.000
2129.630	728.000
2133.631	843.000
2137.631	885.000
2141.631	1065.000
2145.631	1128.000
2149.631	1345.000
2153.631	1436.000
2157.632	1611.000
2161.632	1762.000
2165.632	1876.000
2169.632	2048.000
2173.632	2068.000
2177.632	2285.000
2181.633	2328.000
2185.633	2421.000
2189.633	2412.000
2193.633	2473.000
2197.633	2469.000
2201.633	2414.000
2205.634	2412.000
2209.634	2290.000
2213.634	2269.000
2217.634	2218.000
2221.634	2038.000
2225.634	1909.000
2229.635	1773.000
2233.635	1667.000
2237.635	1519.000
2241.635	1377.000
2245.635	1194.000
2249.635	1197.000
2253.636	976.000
2257.636	969.000
2261.636	847.000
2265.636	772.000
2269.636	690.000
2273.636	661.000
2277.637	677.000
2281.637	594.000
2285.637	551.000
2289.637	532.000
2293.637	507.000
2297.637	506.000
2301.638	480.000
2305.638	502.000
2309.638	494.000
2313.638	490.000
2317.638	433.000
2321.638	486.000
2325.639	496.000
2329.639	457.000
2333.639	479.000
2337.639	487.000
2341.639	503.000
2345.639	469.000
2349.640	478.000
2353.640	470.000
2357.640	425.000
2361.640	448.000
2365.640	456.000
2369.640	456.000
2373.641	452.000
2377.641	434.000
2381.641	420.000
2385.641	420.000
2389.641	420.000
2393.641	442.000
2397.642	407.000
2401.642	396.000
2405.642	391.000
2409.642	392.000
2413.642	419.000
2417.642	405.000
2421.643	400.000
2425.643	406.000
2429.643	401.000
2433.643	413.000
2437.643	425.000
2441.643	390.000
2445.644	411.000
2449.644	427.000
2453.644	429.000
2457.644	420.000
2461.644	442.000
2465.644	467.000
2469.645	513.000
2473.645	598.000
2477.645	654.000
2481.645	710.000
2485.645	806.000
2489.645	882.000
2493.646	1019.000
2497.646	1110.000
2501.646	1160.000
2505.646	1358.000
2509.646	1487.000
2513.646	1631.000
2517.647	1779.000
2521.647	1937.000
2525.647	2063.000
2529.647	2141.000
2533.647	2290.000
2537.647	2355.000
2541.648	2565.000
2545.648	2550.000
2549.648	2612.000
2553.648	2638.000
2557.648	2751.000
2561.648	2768.000
2565.649	2689.000
2569.649	2612.000
2573.649	2517.000
2577.649	2552.000
2581.649	2379.000
2585.649	2324.000
2589.650	2100.000
2593.650	2073.000
2597.650	1953.000
2601.650	1844.000
2605.650	1706.000
2609.650	1575.000
2613.651	1530.000
2617.651	1304.000
2621.651	1204.000
2625.651	1120.000
2629.651	1022.000
2633.651	969.000
2637.652	876.000
2641.652	838.000
2645.652	827.000
2649.652	760.000
2653.652	738.000
2657.652	660.000
2661.653	689.000
2665.653	623.000
2669.653	607.000
2673.653	640.000
2677.653	673.000
2681.653	613.000
2685.654	602.000
2689.654	661.000
2693.654	627.000
2697.654	582.000
2701.654	622.000
2705.654	617.000
2709.655	671.000
2713.655	616.000
2717.655	559.000
2721.655	641.000
2725.655	599.000
2729.655	560.000
2733.656	620.000
2737.656	587.000
2741.656	593.000
2745.656	642.000
2749.656	543.000
2753.656	578.000
2757.657	571.000
2761.657	556.000
2765.657	574.000
2769.657	513.000
2773.657	498.000
2777.657	550.000
2781.658	575.000
2785.658	568.000
2789.658	470.000
2793.658	563.000
2797.658	533.000
2801.658	570.000
2805.659	558.000
2809.659	567.000
2813.659	593.000
2817.659	572.000
2821.659	637.000
2825.659	659.000
2829.660	669.000
2833.660	760.000
2837.660	776.000
2841.660	895.000
2845.660	905.000
2849.660	1004.000
2853.661	1111.000
2857.661	1256.000
2861.661	1363.000
2865.661	1380.000
2869.661	1542.000
2873.661	1655.000
2877.662	1807.000
2881.662	1922.000
2885.662	2012.000
2889.662	2192.000
2893.662	2247.000
2897.662	2392.000
2901.663	2392.000
2905.663	2554.000
2909.663	2517.000
2913.663	2604.000
2917.663	2656.000
2921.663	2590.000
2925.664	2593.000
2929.664	2613.000
2933.664	2563.000
2937.664	2497.000
2941.664	2543.000
2945.664	2406.000
2949.665	2361.000
2953.665	2230.000
2957.665	2074.000
2961.665	2027.000
2965.665	1884.000
2969.665	1747.000
2973.666	1686.000
2977.666	1660.000
2981.666	1474.000
2985.666	1416.000
2989.666	1327.000
2993.666	1198.000
2997.667	1136.000
3001.667	1037.000
3005.667	1044.000
3009.667	936.000
3013.667	874.000
3017.667	900.000
3021.668	870.000
3025.668	833.000
3029.668	798.000
3033.668	754.000
3037.668	714.000
3041.668	759.000
3045.669	784.000
3049.669	766.000
3053.669	754.000
3057.669	743.000
3061.669	744.000
3065.669	731.000
3069.670	775.000
3073.670	705.000
3077.670	699.000
3081.670	713.000
3085.670	720.000
3089.670	673.000
3093.671	714.000
3097.671	732.000
3101.671	708.000
3105.671	716.000
3109.671	700.000
3113.671	657.000
3117.672	714.000
3121.672	682.000
3125.672	684.000
3129.672	682.000
3133.672	646.000
3137.672	655.000
3141.673	647.000
3145.673	629.000
3149.673	618.000
3153.673	612.000
3157.673	633.000
3161.673	651.000
3165.674	645.000
3169.674	678.000
3173.674	712.000
3177.674	659.000
3181.674	673.000
3185.674	736.000
3189.675	778.000
3193.675	794.000
3197.675	821.000
3201.675	940.000
3205.675	958.000
3209.675	1056.000
3213.676	1141.000
3217.676	1199.000
3221.676	1309.000
3225.676	1392.000
3229.676	1467.000
3233.676	1560.000
3237.677	1648.000
3241.677	1751.000
3245.677	1833.000
3249.677	1911.000
3253.677	1926.000
3257.677	2043.000
3261.678	2186.000
3265.678	2177.000
3269.678	2309.000
3273.678	2320.000
3277.678	2398.000
3281.678	2284.000
3285.679	2294.000
3289.679	2267.000
3293.679	2435.000
3297.679	2234.000
3301.679	2244.000
3305.679	2217.000
3309.680	2112.000
3313.680	2096.000
3317.680	2037.000
3321.680	1894.000
3325.680	1884.000
3329.680	1741.000
3333.681	1701.000
3337.681	1572.000
3341.681	1534.000
3345.681	1426.000
3349.681	1351.000
3353.681	1242.000
3357.682	1237.000
3361.682	1112.000
3365.682	1002.000
3369.682	1010.000
3373.682	979.000
3377.682	972.000
3381.683	949.000
3385.683	877.000
3389.683	853.000
3393.683	838.000
3397.683	777.000
3401.683	810.000
3405.684	849.000
3409.684	802.000
3413.684	788.000
3417.684	734.000
3421.684	770.000
3425.684	744.000
3429.685	742.000
3433.685	765.000
3437.685	757.000
3441.685	830.000
3445.685	737.000
3449.685	705.000
3453.686	763.000
3457.686	716.000
3461.686	764.000
3465.686	744.000
3469.686	690.000
3473.686	715.000
3477.687	681.000
3481.687	708.000
